12401 1.04564
12451 1.05219
12501 1.04482
12551 1.03315
12601 1.02987
12651 1.01221
12701 1.02848
12751 1.04053
12801 1.02589
12851 1.06006
12901 1.05064
12951 1.01913
13001 1.04685
13051 1.03015
13101 1.04714
13151 1.07939
13201 1.01246
13251 1.04264
13301 1.00776
13351 1.01213
13401 1.02759
13451 1.05273
13501 1.0287
13551 1.03564
13601 1.00769
13651 1.01685
13701 1.0198
13751 1.07151
13801 1.04405
13851 1.04308
13901 1.04007
13951 1.04957
14001 1.00862
14051 1.02047
14101 1.02578
14151 1.0483
14201 1.11279
14251 1.05245
14301 1.06379
14351 1.02879
14401 1.03478
14451 1.07219
14501 1.05711
14551 1.0092
14601 1.04503
14651 1.03929
14701 1.06154
14751 1.02332
14801 1.04951
14851 1.03612
14901 1.02068
14951 1.03581
15001 1.0988
15051 1.03336
15101 1.01634
15151 1.01026
15201 0.997978
15251 1.12225
15301 1.07774
15351 1.03717
15401 1.09235
15451 1.09212
15501 1.0194
15551 1.00795
15601 1.07707
15651 1.02108
15701 1.03731
15751 1.02097
15801 1.05162
15851 1.04934
15901 1.01228
15951 1.04498
16001 1.08044
16051 1.05262
16101 1.04028
16151 1.01313
16201 1.02624
16251 1.02154
16301 1.006
16351 1.0516
16401 1.06598
16451 1.09262
16501 1.11239
16551 1.11444
16601 1.09865
16651 1.09321
16701 1.13278
16751 1.01353
16801 1.04741
16851 1.03937
16901 1.05356
16951 1.01422
17001 1.01791
17051 1.01798
17101 1.0457
17151 1.07558
17201 1.04123
17251 1.05571
17301 1.05363
17351 1.05477
17401 1.01915
17451 1.02754
17501 1.06784
17551 1.04807
17601 1.02516
17651 1.04806
17701 1.04975
17751 1.0199
17801 1.03661
17851 1.01378
17901 1.02343
17951 1.039
18001 1.0384
18051 1.03106
18101 1.01384
18151 1.05394
18201 1.02893
18251 1.04161
18301 1.02968
18351 1.01659
18401 1.01485
18451 1.03759
18501 1.00935
18551 1.0253
18601 1.02568
18651 1.02827
18701 1.01098
18751 1.033
18801 1.04171
18851 1.04346
18901 1.02964
18951 1.08355
19001 1.03205
19051 1.01818
19101 1.03367
19151 1.01854
19201 1.02898
19251 1.02136
19301 1.04782
19351 1.01343
19401 1.04627
19451 1.03237
19501 1.03657
19551 1.05885
19601 1.06606
19651 1.03302
19701 1.03243
19751 1.0232
19801 1.08363
19851 1.02757
19901 1.00287
19951 1.02562
20001 1.03422
