6751 3.95055
6801 3.93811
6851 3.91927
6901 4.11812
6951 3.80385
7001 4.03262
7051 3.70517
7101 3.84131
7151 3.82373
7201 3.95333
7251 4.05183
7301 4.10867
7351 4.13191
7401 3.92408
7451 3.89449
7501 3.77715
7551 4.00898
7601 4.33278
7651 3.75533
7701 4.0964
7751 3.94974
7801 4.12594
7851 4.02173
7901 4.06115
7951 3.94985
8001 3.84123
8051 3.93897
8101 3.95804
8151 3.921
8201 4.05005
8251 3.94844
8301 4.0824
8351 3.89931
8401 3.98762
8451 3.92742
8501 4.07611
8551 4.21267
8601 4.00261
8651 4.115
8701 3.88286
8751 4.17466
8801 3.85476
8851 3.80347
8901 3.77371
8951 4.00858
9001 3.97526
9051 4.16312
9101 3.90705
9151 4.08378
9201 3.9967
9251 3.80595
9301 3.74181
9351 3.88532
9401 3.89197
9451 3.99381
9501 4.13151
9551 3.89364
9601 3.81953
9651 4.3025
9701 3.87666
9751 4.18922
9801 4.16127
9851 4.11348
9901 3.76688
9951 3.92998
10001 3.77939
10051 3.97644
10101 3.87064
10151 3.75048
10201 4.07216
10251 3.76245
10301 3.86644
10351 3.78665
10401 4.07457
10451 4.21555
10501 3.96968
10551 4.07982
10601 3.98809
10651 3.81004
10701 4.00849
10751 4.08717
10801 4.19822
10851 3.81383
10901 4.17143
10951 3.73826
11001 4.31022
11051 3.74855
11101 3.80186
11151 3.87701
11201 3.81314
11251 4.03718
11301 4.05265
11351 3.75124
11401 3.92375
11451 4.11693
11501 3.99145
11551 3.83974
11601 3.7194
11651 3.73183
11701 3.98502
11751 3.78079
11801 3.909
11851 4.02614
11901 4.11936
11951 3.99536
12001 3.66794
12051 3.95662
12101 3.92344
12151 4.02559
12201 4.01571
12251 4.12406
12301 4.25692
12351 3.78854
12401 4.05859
12451 3.63164
12501 4.11088
12551 4.1486
12601 3.76469
12651 3.82549
12701 3.74032
12751 3.88059
12801 3.99727
12851 3.91742
12901 3.86847
12951 4.20028
13001 4.11915
13051 4.17368
13101 3.76588
13151 3.89423
13201 3.75504
13251 4.02105
13301 3.83747
13351 3.8597
13401 4.02759
13451 4.0749
13501 3.89014
13551 3.99213
13601 4.02367
13651 3.90082
13701 4.01639
13751 3.95271
13801 4.02418
13851 3.91898
13901 4.21816
13951 3.55998
14001 3.65052
14051 3.75945
14101 3.92
14151 4.0109
14201 3.87584
14251 3.95135
14301 3.86509
14351 4.07643
14401 3.8742
14451 3.96991
14501 3.86921
14551 3.79818
14601 4.06824
14651 3.90349
14701 4.00195
14751 3.81732
14801 4.00766
14851 3.68373
14901 4.06813
14951 3.73527
15001 3.95039
15051 4.0526
15101 3.74293
15151 4.0191
15201 4.0047
15251 4.00668
15301 4.05162
15351 4.11159
15401 3.87977
15451 3.70772
15501 3.79432
15551 4.04145
15601 3.91512
15651 4.05687
15701 4.09083
15751 3.98283
15801 3.95079
15851 4.06125
15901 4.17672
15951 3.88103
16001 3.92968
16051 4.07067
16101 3.91024
16151 3.76828
16201 3.73814
16251 3.88035
16301 3.95725
16351 4.23989
16401 3.95331
16451 4.17455
16501 4.07706
16551 3.9042
16601 3.95634
16651 4.11314
16701 4.30999
16751 3.71749
16801 3.82738
16851 3.77021
16901 3.81489
16951 3.92604
17001 3.66634
17051 3.77261
17101 3.8434
17151 3.64013
17201 3.74377
17251 3.71537
17301 3.5671
17351 3.65071
17401 3.63064
17451 3.75381
17501 3.81343
17551 3.66581
17601 3.49182
17651 3.7424
17701 3.63645
17751 3.60099
17801 3.66672
17851 3.69249
17901 3.58102
17951 3.64595
18001 3.46375
18051 3.68153
18101 3.57805
18151 3.49888
18201 3.67686
18251 3.69077
18301 3.54012
18351 3.76961
18401 3.66081
18451 3.58059
18501 3.68341
18551 3.71513
18601 3.70384
18651 3.63439
18701 3.75603
18751 3.75452
18801 3.78555
18851 3.84736
18901 3.87589
18951 3.91259
19001 3.61218
19051 3.76345
19101 3.78028
19151 3.61358
19201 3.63062
19251 3.82003
19301 3.86731
19351 3.84188
19401 3.51608
19451 3.45521
19501 3.60266
19551 3.47637
19601 3.67701
19651 3.52544
19701 3.63777
19751 3.85169
19801 3.48899
19851 3.47572
19901 3.68465
19951 3.95893
20001 3.52164
